ds,yhat,yhat_lower,yhat_upper
2024-08-12,-12.837652557977531,-18.802830061393482,-6.68748951175318
2024-08-13,-12.819762311321409,-19.14738177431526,-7.275094171165103
2024-08-14,-11.973646409155602,-18.309286343353364,-5.942586027012809
2024-08-15,-11.973631747660804,-17.85449982644546,-6.556602507976254
2024-08-16,-12.281288720059543,-18.39216989192427,-6.091824661991291
2024-08-17,-8.41614452909436,-14.62652062151347,-2.6812060834334273
2024-08-18,-9.76218495862396,-15.769829473569484,-3.8651158665613257
2024-08-19,-12.452689967256834,-18.642293685014142,-6.5701285498047275
2024-08-20,-12.434799720695015,-18.163840508788557,-6.426928430305754
2024-08-21,-11.58868381862311,-17.64354364591484,-5.308042221126379
2024-08-22,-11.588669157219156,-17.319475012091047,-6.062428535807023
2024-08-23,-11.896326129714696,-17.831927511488566,-5.758454933681107
2024-08-24,-8.031181938752034,-13.997831219475831,-1.837182193960468
2024-08-25,-9.377222368285425,-15.693028525067584,-3.3192392281416336
2024-08-26,-12.067727376912503,-17.749691696712866,-5.901795578572568
2024-08-27,-12.049837130356371,-18.007925440199067,-5.989390682189305
2024-08-28,-11.203721228277715,-16.935839051727413,-5.322707131028826
2024-08-29,-11.20370656680081,-17.529961417838297,-4.855646104076432
2024-08-30,-11.511363539218506,-17.817167512057868,-5.569385014546504
2024-08-31,-7.646219348179287,-13.692202767521245,-1.928785220096335
2024-09-01,-8.992259777641188,-14.916604803132547,-2.914296849154593
2024-09-02,-11.68276478618982,-17.98820323533386,-5.7709194897749025
2024-09-03,-11.66487453955732,-17.715212084446755,-5.86129320042512
2024-09-04,-10.818758637408543,-16.797575005585955,-4.4987292458381845
2024-09-05,-10.818743975928445,-16.97644521409748,-5.000408821202489
2024-09-06,-11.126400948344022,-16.937406074512808,-4.6409659596753885
2024-09-07,-7.261256757313253,-13.007279203007478,-1.9053613357333823
2024-09-08,-8.607297186758064,-14.230762860327644,-2.6399504540540644
2024-09-09,-11.297802195319537,-17.51884850309177,-5.247953321797259
2024-09-10,-11.279911948552641,-17.463679362810684,-5.421282041077775
2024-09-11,-10.433796046273537,-16.409357961194214,-4.200986616258739
2024-09-12,-10.433781384662257,-16.520808634698728,-4.417493412770129
2024-09-13,-10.7414383569497,-17.06003969368197,-4.618658735183914
2024-09-14,-6.87629416578973,-12.717593891186064,-1.3831962255369317
2024-09-15,-8.222334595104037,-14.276112773541135,-1.998271988915428
2024-09-16,-10.912839603539535,-16.6013400130684,-4.765734102104184
2024-09-17,-10.894949356771916,-16.88571401678045,-5.326367966467946
2024-09-18,-10.048833454492168,-15.992097290552776,-3.953380635520643
2024-09-19,-10.048818792881782,-16.18776376931848,-3.9121945050518057
2024-09-20,-10.356475765165442,-15.982173165511693,-4.300005369934171
2024-09-21,-6.491331574256251,-12.737846452954633,-0.5877297942269522
2024-09-22,-7.837372003826022,-13.95849817421553,-1.6713990836592372
2024-09-23,-10.527877012500722,-16.443334898715975,-4.5582487135997365
2024-09-24,-10.50998676599105,-16.21814598913297,-4.3502618803969515
2024-09-25,-9.663870863960145,-15.054534071637336,-3.5992932097346912
2024-09-26,-9.663856202597875,-15.236636573269587,-3.5529754106725755
2024-09-27,-9.97151317513094,-15.859573438639604,-4.083504185712832
2024-09-28,-6.106368984220859,-12.157187679490486,-0.08356320758367743
2024-09-29,-7.452409413794811,-13.250336140601743,-1.393651419622759
2024-09-30,-10.142914422466735,-16.490502797401184,-4.197657922950224
2024-10-01,-10.125024175956366,-15.767674829444472,-4.306718578350242
2024-10-02,-9.27890827392805,-15.299941415037589,-3.2006065736923133
2024-10-03,-9.278893612668048,-15.344038252392629,-3.7967343502280197
2024-10-04,-9.58655058530819,-15.606137520019418,-3.673168951245277
2024-10-05,-5.721406394488142,-12.146959167369486,-0.3491204789556984
2024-10-06,-7.067446824170192,-12.85381788655186,-1.2572799066068825
2024-10-07,-9.757951832944686,-16.08709003307617,-3.7435639385487414
2024-10-08,-9.740061586527032,-15.742421866673778,-3.442273907581907
2024-10-09,-8.893945684602683,-14.831391981888261,-3.353576590234281
2024-10-10,-8.89393102334196,-14.891671579747184,-3.0088347641134257
2024-10-11,-9.201587995979986,-14.689402820790185,-3.284523868239678
2024-10-12,-5.336443805170094,-11.276348161811516,0.310007598771267
2024-10-13,-6.682484234845225,-12.802817147390982,-0.43870913876196704
2024-10-14,-9.372989243616946,-15.49462274861295,-3.4650707900174877
2024-10-15,-9.35509899671995,-15.32919153158597,-3.2747213721869426
2024-10-16,-8.508983094306773,-14.640702360287348,-2.18731464425871
2024-10-17,-8.508968432562396,-14.640607421688037,-2.141975099541846
2024-10-18,-8.816625404711553,-14.560726478857891,-2.9338852845673236
2024-10-19,-4.951481213419202,-11.242716362854635,1.223935679012887
2024-10-20,-6.297521642598192,-12.479171777966924,-0.5065579615169682
2024-10-21,-8.98802665089772,-14.866615902412509,-2.858209045174248
2024-10-22,-8.970136403996289,-14.903033145875412,-2.9022572381263263
2024-10-23,-8.124020501582745,-14.180842603743118,-2.3010766700814855
2024-10-24,-8.12400583984109,-14.200302574522386,-2.0305472939142675
2024-10-25,-8.431662811988126,-14.632022216669235,-3.0435630524910864
2024-10-26,-4.566518620273527,-10.367160671132636,1.5246798906529715
2024-10-27,-5.912559049035401,-11.928688921569819,0.25881748501630614
2024-10-28,-8.603064056910853,-14.9057790084494,-2.605928627663432
2024-10-29,-8.58517380958742,-14.441130394974454,-2.236489434233034
2024-10-30,-7.7390579067581236,-13.72740117365379,-1.2460352561530275
2024-10-31,-7.739043244588028,-13.46762438260532,-1.2721999724387107
2024-11-01,-8.04670021631554,-14.111937558129652,-1.9426081159184592
2024-11-02,-4.18155602460005,-10.034408873999146,1.9887081490566865
2024-11-03,-5.527596453369126,-11.467424136778854,0.536286751265228
2024-11-04,-8.218101461242519,-14.355831021381587,-2.051509523299579
2024-11-05,-8.200211213924753,-14.037557739463622,-2.121907734535278
2024-11-06,-7.354095311084986,-13.181898172834726,-1.1256947692166603
2024-11-07,-7.354080648950025,-12.910347546737412,-1.173216050024754
2024-11-08,-7.661737620717745,-13.815564472981485,-1.5815045829614613
2024-11-09,-3.7965934290255148,-9.563213407530114,2.377733870174727
2024-11-10,-5.142633857826461,-10.798711161928194,1.055283415346496
2024-11-11,-7.833138865727543,-13.782923520877134,-1.9768289551519702
2024-11-12,-7.815248618442741,-13.692367404072831,-1.9283648307688073
2024-11-13,-6.9691327156387395,-12.469769727923836,-1.0071540738213047
2024-11-14,-6.96911805350811,-12.649928336935663,-1.2850852699065913
2024-11-15,-7.2767750252720464,-12.977935836246766,-0.8308237389605216
2024-11-16,-3.4116308335866146,-9.932016051259005,3.000549105206839
2024-11-17,-4.757671262387074,-10.709104491113912,1.0910220242795825
2024-11-18,-7.448176270286098,-13.257134358207942,-1.2082474879916747
2024-11-19,-7.4302860232751815,-13.218492693285928,-1.6006564569211017
2024-11-20,-6.5841701207446635,-12.48826925224552,-0.634827308029054
2024-11-21,-6.584155458886793,-12.726540065419647,-0.7862707833871261
2024-11-22,-6.891812430924782,-13.128274088265348,-0.7088324267513335
2024-11-23,-3.0266682395164755,-8.776815820804961,2.9872442138976196
2024-11-24,-4.372708668595337,-10.225579394440793,1.4043495170208953
2024-11-25,-7.063213676766912,-13.301364244667703,-0.7223201851486073
2024-11-26,-7.0453234297515595,-13.059431227515997,-1.042678315323197
2024-11-27,-6.199207527221157,-12.06186944819951,0.009918587298155842
2024-11-28,-6.199192865367139,-11.795560476332316,0.15235672268882366
2024-11-29,-6.506849837401344,-12.643091874360799,-0.08742366304990372
2024-11-30,-2.641705645831978,-8.915955722642726,3.305211206064634
2024-12-01,-3.9877460747548517,-9.907210532245731,2.0083699800286645
2024-12-02,-6.678251082758516,-12.703053216103614,-0.622960062604191
2024-12-03,-6.660360835587262,-12.59165632885864,-0.7198187310660707
2024-12-04,-5.814244932902239,-11.972832222230979,0.5982069098007786
2024-12-05,-5.814230270879303,-11.853151221711782,0.25861457950419947
2024-12-06,-6.1218872427567765,-11.871152686022693,-0.12533840673946384
2024-12-07,-2.256743051188172,-8.000780082341972,4.221950574678293
2024-12-08,-3.6027834801046676,-10.087366869844113,2.2273977468788897
2024-12-09,-6.293288488114412,-12.620775246891398,-0.36084453916297743
2024-12-10,-6.275398240942461,-12.21907846787927,-0.4060260040266415
2024-12-11,-5.4292823382570745,-11.324069141458413,0.6229970611218683
2024-12-12,-5.429267676165273,-11.183513958069208,0.8337901191479783
2024-12-13,-5.736924647975734,-11.974314087328768,0.0808072459087616
2024-12-14,-1.871780456324779,-7.986316150545143,4.347961204378122
2024-12-15,-3.2178208851675345,-9.25254408844025,2.2418760449159145
2024-12-16,-5.908325893111806,-11.791776620862567,0.3320146212649937
2024-12-17,-5.890435645862198,-12.098781438793269,-0.13716634577914774
2024-12-18,-5.044319743102488,-11.194449955160053,1.0134381261515764
2024-12-19,-5.044305081012062,-11.132872177538832,0.867211911177198
2024-12-20,-5.351962052818793,-11.59701660311609,0.49098833497820255
2024-12-21,-1.4868178611686003,-7.372361469724532,4.820462720852345
2024-12-22,-2.8328582900138324,-8.706615390940662,2.948770631085256
2024-12-23,-5.523363297955325,-11.437699252737662,0.47987712601662474
2024-12-24,-5.505473050768321,-11.045326380807218,0.5678692294145276
2024-12-25,-4.6593571480617335,-10.460820932011668,1.195064807481588
2024-12-26,-4.659342486026378,-11.209230733062096,0.9707751790555578
2024-12-27,-4.966999457889414,-10.951015893915999,0.8227969935007264
2024-12-28,-1.1018552662952987,-7.180378334305629,4.818998703073173
2024-12-29,-2.4478956951897515,-7.9856949865608735,3.439985451330799
2024-12-30,-5.138400703197267,-10.748606052231377,1.057216181887635
2024-12-31,-5.120510456013283,-11.10345057697683,0.9174769682053786
2025-01-01,-4.27439455330557,-10.504172482255234,1.7755356071108552
2025-01-02,-4.2743798912715905,-10.389296179775515,1.9854925189833135
2025-01-03,-4.582036863130897,-10.94257100778088,1.6640212064903201
2025-01-04,-0.7168926715076251,-6.8765659362595155,5.225984044558295
2025-01-05,-2.062933100362276,-7.919209429885866,3.7880183855402936
2025-01-06,-4.753438108333865,-10.905871533335386,0.9723982133271627
2025-01-07,-4.73554786110038,-10.985216171510942,1.3140095791689501
2025-01-08,-3.8894319583618486,-9.552126797315271,2.1744219933970896
2025-01-09,-3.8894172962855986,-9.597377622242421,1.9211845056257766
2025-01-10,-4.197074268109122,-10.095597220681356,1.9418908586675903
2025-01-11,-0.3319300764849067,-6.255538454198572,5.708337214876599
2025-01-12,-1.6779705053437435,-7.714481374304683,4.287500736329963
2025-01-13,-4.368475513312555,-10.47886631950832,1.5179046673108
2025-01-14,-4.350585266082088,-10.506003022734692,1.4348870774422506
2025-01-15,-3.5044693633424306,-9.93530834911794,2.5359405480294943
2025-01-16,-3.504454703296989,-9.757430344537259,2.9594419454003624
2025-01-17,-3.8121116771461145,-9.653113837201303,2.6234620331187917
2025-01-18,0.053032512444388225,-5.830423363362768,6.1211903297226895
2025-01-19,-1.293007918442949,-7.737388393622382,4.5587904938962875
2025-01-20,-3.9835129284334556,-10.017472097596126,2.2767906109244405
2025-01-21,-3.965622683240406,-9.713297664055695,1.752346916002501
2025-01-22,-3.1195067825261034,-9.081448606784068,2.9172302126710923
2025-01-23,-3.1194921224833863,-8.785166498322303,2.5783709142558786
2025-01-24,-3.427149096330391,-9.424315175439833,2.47783761541121
2025-01-25,0.43799509325336583,-5.713389741508214,6.29806202917149
2025-01-26,-0.9080453376304689,-6.795982988639804,5.177821976147067
2025-01-27,-3.598550347507614,-9.46361346687809,2.3050539375097476
2025-01-28,-3.5806601021995745,-10.051665737251948,2.508688117774621
2025-01-29,-2.734544201383959,-8.493992696070062,3.706898685856619
2025-01-30,-2.7345295412274675,-8.671952542942153,3.0159502831561156
2025-01-31,-3.042186514971692,-9.2349904647709,3.024841801429026
2025-02-01,0.8229576747317981,-4.804438425984551,6.864189171752898
2025-02-02,-0.5230827560469544,-6.5574901723268395,5.773846441844205
2025-02-03,-3.213587765922043,-8.896645291706527,3.040654920125913
2025-02-04,-3.195697520619669,-9.40687974389471,3.086697759906898
2025-02-05,-2.3495816197940647,-8.415090056081795,3.6547876230499057
2025-02-06,-2.3495669596398137,-8.139583548366181,3.460909195499773
2025-02-07,-2.657223933381914,-8.442851775987288,3.744397656509633
2025-02-08,1.2079202561861495,-4.707568549039332,7.496770205817432
2025-02-09,-0.13812017473013194,-6.110941710583708,5.929094602296193
2025-02-10,-2.828625184745576,-9.077982267885115,2.955210649784315
2025-02-11,-2.8107349395714136,-8.82652214899651,3.3292122051303408
2025-02-12,-1.9646190388884865,-7.8023374753759045,4.256727528066864
2025-02-13,-1.9646043788719791,-8.392468116450544,4.147388372842418
2025-02-14,-2.2722613527466704,-8.013858472166163,4.150018591475465
2025-02-15,1.5928828368222856,-4.668858561902978,8.152590217845413
2025-02-16,0.2468424059106793,-6.045476354649005,6.329122352213219
2025-02-17,-2.443662604114582,-8.48262488253673,3.789912446558967
2025-02-18,-2.4257723589397013,-7.938680787527869,3.8368843765552567
2025-02-19,-1.579656458252693,-7.578616087647255,4.516550275385163
2025-02-20,-1.5796417981514934,-7.65962490389658,4.0461539441042165
2025-02-21,-1.8872987719497432,-7.829987498190086,4.31978148967162
2025-02-22,1.977845417712407,-4.038751798470638,8.042361598300424
2025-02-23,0.6318049868858266,-5.198601305835179,6.6512812884728785
2025-02-24,-2.0587000230508634,-7.732956933615042,3.5722500573255007
2025-02-25,-2.040809777789484,-8.266446389212485,4.1211893772624535
2025-02-26,-1.194693877016312,-7.018137799079009,4.954843638166736
2025-02-27,-1.1946792169155036,-7.426669140046455,4.596130311863266
2025-02-28,-1.5023361907139146,-7.771375729247289,4.387619280327038
2025-03-01,2.36280799894913,-3.4805703541241995,8.580626732260868
2025-03-02,1.0167675681153485,-4.900178774515076,7.1092984019992596
2025-03-03,-1.67373744177144,-7.473258011395423,4.486790600823964
2025-03-04,-1.6558471964741013,-7.626273666082566,4.406086754483725
2025-03-05,-0.8097312956572126,-6.928170330465219,5.211083886507539
2025-03-06,-0.8097166355103339,-6.896083881691754,5.269380185686445
2025-03-07,-1.1173736092637485,-7.319186522178673,4.759039659066119
2025-03-08,2.7477705804414123,-3.2084280460385,8.461773850982347
2025-03-09,1.4017301496450054,-4.102802715919784,7.429484437011342
2025-03-10,-1.2887748602359845,-7.614163495728442,4.349403469567377
2025-03-11,-1.2708846149379474,-7.175976115675624,5.133205376948731
2025-03-12,-0.42476871412069356,-6.104369493422824,5.117218573374328
2025-03-13,-0.42475405397814725,-6.580091864531436,5.16099188849409
2025-03-14,-0.7324110277277797,-6.666577723008677,4.896105840650409
2025-03-15,3.132733161943749,-3.0089324220969864,8.966667381239755
2025-03-16,1.78669273113045,-4.284099504238602,7.7093790040114145
2025-03-17,-0.9038122787833907,-6.853176724542322,5.074751107605905
2025-03-18,-0.8859220335060183,-6.923555291214217,5.089608288994689
2025-03-19,-0.039806132712766784,-5.714830305539326,6.2415126443973294
2025-03-20,-0.03979147258955584,-6.325935136273279,5.796096550271728
2025-03-21,-0.34744844636775307,-6.353543747662294,6.045105297458696
2025-03-22,3.517695743303014,-2.520443725482725,9.68912431076955
2025-03-23,2.1716553124842157,-3.683839862770618,8.383663189813278
2025-03-24,-0.5188496974238264,-6.495353047547054,5.640294452465064
2025-03-25,-0.5009594521457552,-6.157939391004057,5.656751951067203
2025-03-26,0.3451564486444221,-5.525746358282016,6.551905384043037
2025-03-27,0.34517110876835466,-6.215026121532714,6.316105850495926
2025-03-28,0.03751413499238021,-5.90677084217615,6.125044942229641
2025-03-29,3.902658324663985,-1.624122264979142,10.168814559977841
2025-03-30,2.556617893841007,-3.6912573691811943,8.812288352261893
2025-03-31,-0.1338871160592936,-6.065947265346316,5.803553806675753
2025-04-01,-0.11599687078920873,-6.2235765791076645,6.218618902174248
2025-04-02,0.7301190300020937,-5.386840086388359,6.625877756515242
2025-04-03,0.7301336901262625,-5.100689771839583,6.512849528437353
2025-04-04,0.4224767163524066,-5.671408529354369,6.606091363164284
2025-04-05,4.287620906023253,-1.539222349040187,9.883154412162956
2025-04-06,2.9415804752096744,-2.7758188918319084,8.482620453466748
2025-04-07,0.25107546529653435,-5.730995983737141,6.051470285648521
2025-04-08,0.2689657105747725,-5.781056811740772,6.458069659867525
2025-04-09,1.1150816113627249,-4.92745906488811,7.297166006585331
2025-04-10,1.1150962714825583,-5.367452210765359,6.806832937252609
2025-04-11,0.8074392977025212,-4.810699836515616,6.493000297484545
2025-04-12,4.672583487384224,-1.0058904752333024,11.178758053491764
2025-04-13,3.3265430565664618,-2.8823441134532417,9.034278485214951
2025-04-14,0.6360380466523567,-5.297786757637099,6.368630514063938
2025-04-15,0.653928291931319,-4.855364410533644,6.66145147244289
2025-04-16,1.500044192716957,-4.415736618718826,7.267394386632744
2025-04-17,1.500058852838857,-4.4716873843486065,7.0559396960777985
2025-04-18,1.1924018790625999,-4.793400309154668,7.027731795041515
2025-04-19,5.057546068741786,-0.9098072729868859,10.801056486064722
2025-04-20,3.7115056379232527,-2.343537484138785,10.264451461474764
2025-04-21,1.0210006280119241,-4.8052711260856436,7.203780268763165
2025-04-22,1.0388908732851947,-5.004306238073154,7.381373032449984
2025-04-23,1.8850067740775878,-4.214190636095902,7.757646671863997
2025-04-24,1.8850214341967644,-4.116417233703466,8.332659719397727
2025-04-25,1.5773644604226775,-4.513558272078075,7.4789505206461575
2025-04-26,5.4425086501027575,-0.3200476753947899,11.45699010097076
2025-04-27,4.0964682192919195,-2.2075069309569653,10.233344282755816
2025-04-28,1.4059632093714913,-4.364776258232076,7.4793286681102416
2025-04-29,1.42385345464546,-4.9291931580440425,7.0155363345537705
2025-04-30,2.269969355432303,-3.873796029941613,8.264079031032137
2025-05-01,2.2699840155546753,-3.783325054400034,8.949306826209979
2025-05-02,1.9623270417827074,-4.141126873321033,8.29397052571236
2025-05-03,5.827471231452625,-0.03151345415677441,11.444105111081319
2025-05-04,4.481430800645686,-1.563694505945726,10.047534095478689
2025-05-05,1.7909257907273162,-4.373396216421842,7.39155123761185
2025-05-06,1.8088160360057217,-3.8674188592613046,7.448887743029151
2025-05-07,2.6549319367929307,-2.892295050169503,8.440354811870503
2025-05-08,2.6549465969165267,-3.602002398665437,8.96568624482802
2025-05-09,2.347289623142737,-4.050243983905044,7.792305290620224
2025-05-10,6.212433812813599,0.8279688144618381,12.050584079553788
2025-05-11,4.866393382005498,-1.134451177421023,10.922159287742737
2025-05-12,2.1758883720831417,-3.9354271351975045,8.238454193966852
2025-05-13,2.193778617362272,-4.034023222741985,8.354411443937938
2025-05-14,3.039894518150605,-2.7386881123834814,9.270707742104491
2025-05-15,3.039909178272823,-3.0285555385107847,9.126110798249945
2025-05-16,2.7322522045028146,-3.626565753398563,8.644066527063055
2025-05-17,6.597396394172864,0.1970899794393495,12.669507456492296
2025-05-18,5.251355963359264,-0.9202589220929178,11.105029103117849
2025-05-19,2.5608509534476713,-3.479370860769272,8.640293386077829
2025-05-20,2.578741198719863,-3.3109812715163396,8.726190350222415
2025-05-21,3.424857099511236,-2.6959198907835886,9.69662082652888
2025-05-22,3.4248717596323455,-2.8658881879483453,9.54541287445356
2025-05-23,3.117214785862894,-2.4504049238569,9.294433727772436
2025-05-24,6.982358975524438,1.219436812298316,13.196872801115187
2025-05-25,5.636318544716055,-0.3982340569170336,11.618211507594458
2025-05-26,2.9458135348072383,-2.882390201388872,9.293634426896402
2025-05-27,2.9637037800764094,-3.0854780477798114,8.979417264921508
2025-05-28,3.8098196808689075,-1.9333000774966327,10.017257904085293
2025-05-29,3.809834340988641,-2.292572525553497,10.147486129199413
2025-05-30,3.502177367213057,-3.0116169998981865,9.656462455518838
2025-05-31,7.367321556883702,1.284645771574379,13.718986747394187
2025-06-01,6.021281126069821,-0.02829866253281405,12.120254847346803
2025-06-02,3.330776116159324,-2.842200414864535,8.898688809959046
2025-06-03,3.3486663614403884,-2.8622413269311635,8.898542662864834
2025-06-04,4.194782262226093,-1.7015545259667677,9.89944614378986
2025-06-05,4.194796922346549,-1.9128452935074685,10.289643259376039
2025-06-06,3.887139948573084,-2.3199710924179504,9.72528245008399
2025-06-07,7.752284138244679,2.2810900127920384,13.583690186785203
2025-06-08,6.406243707426611,0.4881337997129385,12.602500810647696
2025-06-09,3.7157386975188915,-2.3656235943001307,9.506673807004663
2025-06-10,3.7336289427969414,-2.517284827985105,9.585733372570132
2025-06-11,4.579744843583771,-1.6284589439163528,10.392793288830457
2025-06-12,4.579759503702848,-1.2831326966660233,10.374241516340966
2025-06-13,4.272102529933164,-1.6734062525017679,10.224086942247096
2025-06-14,8.13724671960224,2.384982597007657,14.377485788211173
2025-06-15,6.791206288795279,0.6533520948432803,13.051631624890051
2025-06-16,4.100701278879683,-1.5630651644345546,10.297667104954625
2025-06-17,4.118591524153487,-1.974874895657417,9.93086393333878
2025-06-18,4.964707424944399,-1.2064425372604,10.886409920358808
2025-06-19,4.964722085060755,-0.805071212275277,11.13660367824675
2025-06-20,4.657065111283225,-1.4275893088363547,10.758908009574096
2025-06-21,8.52220930096321,2.6394747583487943,14.161405453009204
2025-06-22,7.1761688701520665,0.7615758649868566,12.68376340465837
2025-06-23,4.485663860239247,-1.3855225835410931,10.761431925819563
2025-06-24,4.5035541055137465,-1.8193922765484782,10.756920018529403
2025-06-25,5.349670006299114,-0.9689734666833163,11.28143649320527
